recv,id,cnt,size,tick,1621676305,1621677600
base,1022,1,18,972
base,1023,1,10,870
base,1034,40,1751,26792
sys,81,3,27,2376
sys,84,2,28,1716
sys,86,5,50,4746
sysev,10,3,27,2844
sysev,19,4,52,2937
sysev,41,5,45,4314
sysev,99,8,238,7122
sysev,291,3,57,2631
sysev,292,18,432,13155
ev,17,111,888,89332
ev,562,2,32,1803
ev,563,3,15,2082
ev,565,903,13545,576790
ev,572,6,84,5094
