recv,id,cnt,size,tick,1621658636,1621659600
base,1022,1,18,861
base,1023,1,10,768
base,1024,1,15,18
base,1025,1,10,726
base,1034,3,114,1539
base,1041,5,286,3651
sysev,10,19,171,16701
sysev,19,20,260,14466
sysev,41,24,216,21309
sysev,99,5,163,4377
sysev,141,4,32,3620
sysev,172,8,104,7407
sysev,241,27,216,17526
sysev,291,18,342,15576
sysev,292,211,5064,175795
ev,17,4,32,3188
ev,563,1,5,744
ev,565,780,11700,299797
ev,572,3,42,2259
