recv,id,cnt,size,tick,1621657545,1621658513
base,1022,1,18,966
base,1023,1,10,612
base,1024,2,29,2826
base,1025,2,20,1929
base,1041,1,118,906
sysev,10,1,9,981
sysev,19,3,39,2517
sysev,41,1,9,1005
sysev,99,2,53,837
sysev,291,17,323,12843
sysev,292,4,96,4077
ev,563,1,5,888
ev,565,153,2295,110687
ev,572,12,168,12396
