recv,id,cnt,size,tick,1621583032,1621584000
base,1022,1,18,786
base,1023,1,10,675
base,1024,1,20,402
base,1034,9,359,4305
base,1041,3,290,2079
sysev,99,5,171,2706
sysev,172,23,299,16662
sysev,241,27,216,15435
sysev,291,24,456,14622
sysev,292,10,240,5820
ev,17,11,88,7500
ev,563,2,10,669
ev,565,624,9360,360366
ev,572,6,84,4578
