sent,id,cnt,size,ccnt,csize,1621584000,1621587600
base,20,83,1073,83,1073
base,1013,28,42519,28,42519
base,1016,4,92,4,92
base,1017,1,18,1,18
base,1022,34,204,34,204
base,1026,2402,127993,2402,127993
sys,12,29,5744,29,5744
sys,14,69,710,69,710
sys,25,69,1449,69,1449
sys,26,38,7068,38,7068
sys,86,7,11128,7,11128
sys,209,3,21,3,21
