sent,id,cnt,size,ccnt,csize,1621609200,1621612800
base,20,81,1011,81,1011
base,1017,4,104,4,104
base,1022,60,360,60,360
base,1026,325,25408,325,25408
sys,11,8,200,8,200
sys,12,31,11689,31,11689
sys,14,25,754,25,754
sys,21,8,40,8,40
sys,25,120,2520,120,2520
