recv,id,cnt,size,tick,1621612800,1621614416
base,1022,1,18,831
base,1023,1,10,678
base,1034,3,127,1803
sysev,99,12,382,7587
ev,17,28,224,15930
ev,563,1,5,627
ev,565,342,5130,173034
ev,569,1,5,621
ev,572,23,322,16263
