recv,id,cnt,size,tick,1621584000,1621587600
base,1034,16,809,9621
sysev,88,2,70,1035
sysev,89,1,29,477
sysev,99,1,30,537
sysev,242,2,26,1101
sysev,291,7,133,5007
ev,17,28,224,17028
ev,565,82,1230,45045
ev,572,27,378,21729
