recv,id,cnt,size,tick,1621551600,1621555200
base,1022,1,18,744
base,1023,1,10,666
base,1024,1,16,612
base,1034,55,2267,35220
base,1041,1,134,726
sys,82,3,51,1674
sys,84,3,42,1971
sys,86,6,60,5742
sysev,99,11,329,6810
sysev,177,1,9,699
sysev,178,2,10,2205
sysev,186,7,35,4845
sysev,189,1,9,714
sysev,207,1,5,591
sysev,276,2,14,1107
sysev,291,7,133,5580
sysev,292,3,72,1986
ev,17,90,720,60201
ev,563,2,10,1317
ev,565,196,2940,135657
ev,572,5,70,3483
